Molecule	PC1	PC2	PC3	PC4	PC5
ethanethiol	-4.137295315891921	-6.2537910661567455	0.22296069910448343	0.48983507550311906	-0.3143813573313436
ethanol	-3.777198970277031	-3.757887691525424	2.9782686286903153	0.09562296744472257	0.02901051869472882
ethene	-4.077902666265043	-7.220261549250429	-0.37751655114674904	0.35543207479776395	-0.017111031382967504
ethylamine	-3.685491843388233	-4.840411170806137	2.406754301235749	-0.1305549129720271	0.4522499598403377
ethylbenzene	-2.9706629459908416	-1.60730741229278	-1.6355003334036742	6.442340964465814	-2.624609796059329
ethyl_acetate	-2.255201809981897	2.716123718974348	-4.133753649967629	-8.297202926636073	-2.3617741581358986
ethyl_formate	-2.3390567808688565	3.087171402311601	-6.412582631769026	-8.302238062782319	0.861494116770351
ethyl_peroxide	-3.7153472202020077	-3.394569629705241	3.4228045139421877	0.004668273091689745	0.11833079679680361
ethyl_phenyl_ether	-0.5534387014741432	-0.6585606612432658	-4.580189605575088	0.2715160260407772	10.823256888085501
Ethyl_trifluorovinyl_ether	0.13662387408316104	-15.306338357623394	-7.514414883006051	2.127292261456136	-2.557467858256036
ethyne	-3.3284491570906183	-0.010571675241533587	7.1074552339617485	-0.5525945010490282	0.5328463802915059
Etidronic_Acid	1.1408356665643458	1.7679471014482373	-1.6080826532969221	-0.11508587021353174	7.658665783295084
Fenuron	-0.4813389989982595	4.178121469230309	-10.087340722588644	-9.033321669252398	5.027140423041218
fluorobenzene	-2.2180403881668784	-4.528629277273789	0.33039443424695986	1.8564683537453317	1.8631229485940803
fluoroethylene_carbonate	0.6958325762456543	4.535338361093343	-1.391558229554345	-4.0223899475037115	-0.600235674524224
fluoromethane	-2.5277629811364832	-9.303607924596195	-2.4983017188437655	1.1083419505407341	-0.6390526142323589
fluorotrichloromethane	-4.389836164573568	-13.097937740636228	-6.899523408556033	1.4948328998847873	-0.9962197304885196
Glycine	-2.4040559982163865	2.005450236578005	-6.911161556388689	-8.310144352383414	0.23380750886276536
Heptanoic_acid	-2.8626205096414843	-3.079818853634436	4.977236704730497	-1.102112624631197	1.2886139355774089
heptanol	-2.997038124983675	-3.258601838832168	4.841127464497122	-0.9005133085646618	1.301297094370639
hexachloroethane	1.4656071630962701	22.18117765121773	-4.696736407593925	10.584078949343748	-11.268875812012396
hexafluoroethane	-3.349138189490012	-12.628095187498001	-6.50542095018643	0.9039917449290903	-1.7634940579465657
Hexanoic_acid	-3.392227297336545	-3.4718299380212256	4.075724292564765	-0.4427801781246398	0.7828137895539863
hexanol	-3.8960058228463477	-3.766961341097981	2.6386465365932277	0.31448901613466407	-0.2716974445956689
hydrazine	6.853962109141289	-18.855517963750632	-8.337580220933194	3.039271968487352	-7.04186827140481
hydrogen	-3.7107668769901547	-4.564201649952328	2.6492145939956626	-0.16032787690781167	0.433779571297997
hydrogen_peroxide	-3.0039447606348038	-11.497699344654295	-4.688491964572089	1.248726670401728	-0.7114903010628931
hydrogen_sulfide	-3.9497364689277332	-6.5245220814879845	0.4736539854087204	0.18905135869336545	0.1544245363863041
Inositol	4.451273453822414	28.166568456717833	-5.800149650520381	5.1497870638855305	4.137133719220335
isopropanol	-3.188415023275147	-3.4591923830831237	4.522822724254388	-0.6873271288836502	1.178328450404207
isopropyl_ether	-3.285598367210203	-3.4731875801547876	4.252747736168795	-0.605693181787975	0.949493320280037
m-cresol	-2.9120771163937964	-1.8497829636059122	-5.585448907940419	-3.3091196819163606	4.546099970146799
m-hydroxybenzaldehyde	2.297693833869193	8.255886202157086	3.361460752399519	-9.713848574902872	-10.90131854413804
m-Phenylenediamine	-2.31221584839569	-4.639854132234561	-0.31524475155325876	1.0660522214700334	4.021311503277027
m-xylene	-2.7763563405432006	-2.74952193984488	-2.3922414482280403	5.760131317056544	-1.1365839209018842
methane	-1.8350881225745372	13.573984316702042	21.360271215733572	-2.345705226942988	1.7045620283762106
methanethiol	-3.800190575163327	-6.052773250565581	1.1774522456441583	0.0031356074851303043	0.38639348770264403
Methanol	-3.509397390175893	-3.566832785576495	3.79870060864353	-0.3254978890330119	0.6117938645650004
Methenamine	-0.5470022803299143	14.326977326549088	24.82095795543345	-4.053322832615902	4.214393200422436
methylamine	-3.9931810593838084	-5.012698150235068	1.526059114180481	0.3306201604508652	-0.20505247322353867
