Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24
1-bromopropane	-5.473374025221065	-2.5284807266680143	1.6355267917878737	-2.434380984554815	-3.914440657272828	2.4047268205652848	3.7782079758605978	-3.207232951604387	-5.62010041240651	2.7978486795875366	-1.360667834165357	-2.6663726697819303	4.69396136373927	2.3078321745126353	1.6026053776401157	1.4971290493903517	0.3952181792044852	-4.863557231882242	-2.856073941173987	-0.48769773191836413	-1.0103880569680637	-5.113538529186346	-1.9385724816678889	-0.5179377390565247
1-butene	-5.377956171029551	-0.34012662283293515	-4.246565450201642	-5.172190996562216	1.0728345847902536	-1.1623001794074603	1.2808032896223542	0.6754322347273539	1.13324185080081	4.631125097936006	-0.0025169092070197936	1.3340215318781126	-1.6603966866091289	-1.5175812417791286	-2.347004974523595	-1.6722376892223405	2.053277688166695	3.6105853101239025	1.8913339525483701	-0.9805384336564705	-5.353037214678918	3.2370036466456087	-2.7018856210267717	1.5966734128467002
1-chloro-2,2,2-trifluoroethane	-3.0695338130364713	-5.230820131194559	0.3390928796078668	3.193288074551655	-7.9083458178263095	2.1174645900857714	-7.3348539177389815	-4.164360225241807	-5.469823219983323	-0.019183825164918112	0.19665742924292443	6.114141171918564	-1.1536887437823093	-4.334250915440219	1.9665948073656978	-0.35268918290749757	-2.7852308923441216	-2.7757238725129607	2.702481268305265	-0.28568019789382293	5.986743210634708	-2.4903806943099513	-2.2350141846947995	1.3879886563782726
1-chloro-2,2,2-trifluoroethyl_difluoromethyl_ether	-1.1883898452545123	-1.3439726943639079	5.280201782012926	7.3778802176642255	-7.324407647355109	1.0286165451789753	-1.0385023511857856	5.596199490816565	1.4203733696710115	-4.330186913678553	-0.849859438303382	11.571004452515185	-0.9523648236642703	-7.0874974372458555	-3.7038134108579217	-6.175390691454223	-2.128971719869067	-2.6278071567580654	1.600675428245715	1.828580699676085	-4.550709788836674	-2.816645372960224	0.8769821819087434	-3.109071075539414
1-chloropentane	-2.3422108299878794	-4.92157596265432	-1.725834940727022	2.483119490063777	2.6598198987348227	1.8228891118053139	1.4400595549391877	0.09160955525827742	-11.862155006480036	-5.0808404203979025	-8.774403150173265	1.5927672597058133	-4.137751951482356	-2.441992211963317	1.461610096431955	5.259552942023397	-1.7580214111248917	1.1157986813662404	0.8656497373698091	5.254340001094683	-0.4858996966278436	-0.07310981334290792	5.219515637899268	-4.413001131522388
1-chloropropane	-4.832637025795009	-3.908387203645964	-2.4794304785495718	-3.853416661224213	4.515990774833204	3.3082613381196717	-2.564230385596916	-2.0545006005554973	-3.558529012981668	0.607640917303588	-3.1779152492530325	-1.843691253764151	-5.559143128750264	-3.2305339847292864	1.9185208427503648	-3.4718699407037557	-1.76510925178071	5.1198231670764835	0.542047767148102	3.4612893119246126	-3.6183866041925175	-2.487631916719579	1.2982588111304947	-0.38383072790357436
1-hexene	-3.9236862507626498	-1.2267286746499093	2.3730033948410942	-1.8966044863751645	9.733763159799425	1.7892380071116754	0.7110329572805213	-1.2980608054428044	-2.1992588732948	2.5863067434571105	-1.5667155446408714	-0.5585962192763586	-1.9192443981716414	-2.6580628566135225	6.774812175259312	4.61454750142322	4.815391524271382	0.3431873271744528	-3.7605967459004668	-4.2824141079782345	4.041907479976715	3.3805256265238386	-2.958445918552678	1.2470992683749251
1-hexyne	-3.4548920245233794	-3.7084745089603923	-2.7594317724129627	-1.8486120584047383	4.081128698050242	7.796750722224593	-0.009288329492936242	-4.82477862571199	-2.5131298341981094	2.751106706309112	-1.224636844490624	-0.053056581861742766	-2.6440723219749382	-9.884448176364097	-1.3849666403472358	-1.6272829510725462	0.8870746360557643	1.40490711993724	-3.595740211943525	0.5606300888740561	-0.4839320929419823	1.9218899271845482	2.1104237208316436	-0.38925282298486474
1-methylthymine	-1.3551489891003052	1.7939571341845453	-2.1273453107168656	2.9014988185338053	6.325544894542509	2.95361622819537	3.540469054994576	-8.874066840889927	-2.9143252554399943	-5.8898010935074625	5.183285692860415	2.1943278608198384	-6.2362548466513354	8.890322739714613	4.284954030136442	-6.129947640123756	1.6625740467409138	3.614263042008683	2.4168892218431197	2.42691272902337	1.0102868877109812	3.714821722698743	-4.837212273537044	-1.0277477358581013
1-nitrobutane	-0.8155661001141399	-1.9222224759988351	-2.6901514312113086	-4.822522638605118	6.254157926217259	2.302365758963701	-2.80149149193047	5.793090346312405	6.903763657825281	-1.9954126968098147	1.7884554302563256	0.002257981400519988	2.950170895019052	2.265983608081107	3.551275942478013	2.0549400698744487	1.6104153662230303	-1.6179274035525906	-4.023381695002884	1.85938948512534	-2.7033327234999676	-8.115924816622696	3.794712393337403	-0.355748633897881
